,int_rate,dti,fico_avg,annual_inc,loan_amnt,term,revol_util,inq_last_6mths,delinq_2yrs,open_acc,payment_to_income,log_loan_amnt,log_revol_bal,credit_history_age_days,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_OWN,home_ownership_RENT,verification_status_Source Verified,verification_status_Verified,application_type_Joint App
3446,12.88,19.7,677.0,55000.0,20000.0,60,66.2,0.0,0.0,19.0,0.008251486336612062,9.903537551286169,10.277324385186116,2678,0,1,0,0,0,0,1,0,0,0,0
6790,18.99,32.11,667.0,62000.0,17025.0,36,48.1,2.0,1.0,9.0,0.010064192513023984,9.742496866444002,9.945588728554764,5631,0,0,0,1,0,0,1,0,0,0,0
1423,11.48,22.98,667.0,69460.0,7200.0,36,99.8,1.0,1.0,8.0,0.0034171693468277166,8.881975184248866,9.431481920619719,7366,1,0,0,0,0,0,0,1,0,1,0
3499,11.48,31.46,687.0,42000.0,9000.0,36,84.6,0.0,0.0,10.0,0.007064117521011404,9.105090961257085,8.93840040647301,4108,1,0,0,0,0,0,0,0,0,1,0
7812,11.99,19.65,707.0,46000.0,15000.0,36,27.4,0.0,0.0,10.0,0.01082911241059977,9.61587214452889,9.564231444538299,2860,0,1,0,0,0,0,0,0,0,1,0
2553,13.44,29.35,667.0,42536.0,2000.0,36,52.5,0.0,2.0,7.0,0.0015943766603192513,7.601402334583733,7.789454566086673,6877,0,1,0,0,0,0,1,0,0,1,0
6786,13.99,33.15,682.0,65000.0,15950.0,60,38.5,2.0,0.0,14.0,0.005708373717327426,9.677276802172448,9.498072443178005,4017,0,1,0,0,0,0,0,1,0,0,0
3232,14.85,15.61,782.0,72000.0,34550.0,60,16.6,1.0,0.0,12.0,0.011378036416160886,10.450191772337016,9.148358579620302,6574,0,1,0,0,0,0,0,1,1,0,0
4285,11.48,27.18,672.0,52000.0,15000.0,36,53.4,0.0,0.0,30.0,0.009509432510913251,9.61587214452889,9.681655640646714,4717,1,0,0,0,0,0,1,0,0,1,0
8552,6.89,13.29,712.0,180000.0,28000.0,36,80.0,3.0,0.0,16.0,0.004795306692740596,10.239995502805314,12.014179426179162,7731,0,0,0,0,0,0,0,0,0,1,0
2017,12.88,9.94,692.0,92000.0,12000.0,60,42.8,2.0,0.0,14.0,0.002959859131965957,9.392745258631441,8.863191340690854,6392,0,1,0,0,0,0,0,0,0,0,0
1344,11.99,21.51,717.0,76000.0,9000.0,36,64.7,0.0,1.0,8.0,0.0039327114116919516,9.105090961257085,9.666498594399865,4200,0,1,0,0,0,0,1,0,0,0,0
1599,5.32,3.67,722.0,73500.0,10000.0,36,26.0,1.0,0.0,6.0,0.0040972231670317405,9.210440366976515,8.831419819090131,6727,0,0,0,0,0,0,0,1,0,0,0
9208,9.76,11.78,707.0,71000.0,7000.0,36,25.1,1.0,0.0,12.0,0.003170237038914945,8.853808274977197,8.73214326770192,5813,1,0,0,0,0,0,0,1,1,0,0
5072,13.99,6.38,687.0,85000.0,10000.0,36,32.6,1.0,1.0,6.0,0.004020305643463018,9.210440366976515,7.866338923046543,4717,0,1,0,0,0,0,1,0,1,0,0
2012,18.99,7.65,722.0,51000.0,25500.0,60,90.7,0.0,0.0,7.0,0.012967392796219682,10.146472946063877,10.612827912990824,6239,0,0,0,1,0,0,0,0,0,0,0
6694,11.48,19.88,682.0,55000.0,20000.0,36,87.5,0.0,0.0,10.0,0.011987600225450448,9.903537551286169,9.79473239269909,4536,1,0,0,0,0,0,0,1,0,1,0
4385,18.49,25.45,687.0,92000.0,3150.0,36,89.7,4.0,1.0,9.0,0.0012462908011869436,8.055475141757274,7.829232537543592,4231,0,0,1,0,0,0,1,0,0,1,0
3573,18.99,18.91,672.0,65000.0,12000.0,60,50.5,2.0,0.0,21.0,0.004788080183381794,9.392745258631441,9.905385749819208,4901,0,0,0,1,0,0,0,1,1,0,0
5936,9.8,24.33,712.0,48000.0,10000.0,36,9.4,0.0,0.0,6.0,0.006702777025478636,9.210440366976515,6.320768294250582,5296,1,0,0,0,0,0,0,1,0,0,0
7281,13.99,26.31,672.0,122000.0,15000.0,36,82.7,0.0,0.0,19.0,0.004201604904877829,9.61587214452889,9.827092351282415,6877,0,1,0,0,0,0,0,0,0,1,0
8603,9.17,25.16,762.0,50000.0,2500.0,36,56.8,0.0,0.0,7.0,0.0015939681206375872,7.824445930877618,10.105080549819894,5204,1,0,0,0,0,0,0,1,1,0,0
5791,6.49,17.52,697.0,60000.0,9000.0,36,52.2,0.0,0.0,7.0,0.004596756720721322,9.105090961257085,8.782936356349264,4170,0,0,0,0,0,0,0,0,0,0,0
2574,9.17,12.39,732.0,84000.0,25600.0,60,39.1,0.0,0.0,8.0,0.006351472006285639,10.150386692204734,9.88786617163317,4566,1,0,0,0,0,0,0,1,0,0,0
305,17.97,34.32,677.0,32760.0,12700.0,36,38.1,2.0,0.0,21.0,0.014009035133237691,9.44943600950432,9.347751727799142,4108,0,0,1,0,0,0,0,1,0,0,0
7532,13.18,15.06,662.0,62000.0,12800.0,60,74.8,0.0,0.0,11.0,0.004716536830051128,9.45727857185611,9.167537249650874,5600,0,1,0,0,0,0,0,0,1,0,0
8394,6.89,28.23,732.0,93000.0,12000.0,36,34.7,0.0,0.0,9.0,0.003977699164525113,9.392745258631441,9.488275092973083,4292,0,0,0,0,0,0,0,0,0,0,0
1471,11.48,11.23,662.0,56000.0,12000.0,36,82.0,1.0,0.0,16.0,0.007064159568579133,9.392745258631441,9.224243277145174,7366,1,0,0,0,0,0,0,1,0,0,0
4763,11.99,28.14,682.0,60000.0,14000.0,36,78.2,1.0,0.0,14.0,0.007748870852152464,9.546884034617925,9.495669678844367,4870,0,1,0,0,0,0,0,1,0,0,0
1771,13.44,11.86,662.0,120000.0,18000.0,36,69.4,4.0,0.0,17.0,0.005085957617019858,9.798182590890704,9.888982866333246,11841,0,1,0,0,0,0,0,0,1,0,0
2441,11.99,12.55,662.0,57000.0,3600.0,36,38.7,0.0,1.0,12.0,0.0020975070612796265,8.188966863648876,7.987184748233473,6178,0,1,0,0,0,0,0,0,1,0,0
6803,8.49,16.95,692.0,56000.0,15000.0,36,57.7,0.0,2.0,15.0,0.008454313315833645,9.61587214452889,8.890961212781146,6484,1,0,0,0,0,0,0,0,1,0,0
1019,11.99,12.63,667.0,55000.0,15500.0,36,28.2,1.0,1.0,8.0,0.00935892074689551,9.648659816955295,8.585412430393381,10867,0,1,0,0,0,0,0,0,0,0,0
9751,19.99,28.28,667.0,30000.0,8150.0,36,11.0,2.0,0.0,8.0,0.010094663511216294,9.005895898094456,7.513709247839705,4200,0,0,0,1,0,0,0,1,0,1,0
3085,11.99,17.31,677.0,47000.0,10000.0,36,33.7,1.0,0.0,13.0,0.007065807110487011,9.210440366976515,9.212637731024866,2252,0,1,0,0,0,0,0,0,0,1,0
2172,9.17,3.21,662.0,95000.0,15000.0,36,96.2,0.0,0.0,6.0,0.0050335259628846015,9.61587214452889,9.066700921774572,14854,1,0,0,0,0,0,0,1,0,0,0
9245,11.99,22.02,677.0,58000.0,24000.0,60,51.6,0.0,1.0,18.0,0.009202427544352684,10.085850775128717,9.818256408173466,16923,0,1,0,0,0,0,0,0,0,0,0
8831,18.99,22.14,667.0,70000.0,29400.0,60,80.8,0.0,2.0,7.0,0.010892701532835246,10.288783966353765,8.002694162283937,5478,0,0,0,1,0,0,0,1,0,1,0
4473,9.8,19.95,712.0,60000.0,15000.0,36,27.4,0.0,0.0,14.0,0.008043365943900935,9.61587214452889,9.498072443178005,10530,1,0,0,0,0,0,0,1,0,0,0
2293,10.78,20.28,702.0,70000.0,10000.0,36,78.3,1.0,0.0,25.0,0.004662076256053485,9.210440366976515,9.669346247012376,4931,1,0,0,0,0,0,0,1,0,0,0
8517,10.64,33.37,737.0,67000.0,10000.0,36,94.8,0.0,0.0,10.0,0.0048609722242951596,9.210440366976515,10.109159357938298,9830,1,0,0,0,0,0,0,0,0,0,0
6653,21.48,29.68,667.0,118000.0,35000.0,60,53.4,1.0,0.0,21.0,0.008104592333963271,10.463131911491967,10.919732210768808,7823,0,0,0,1,0,0,0,0,1,0,0
796,17.27,6.34,697.0,114400.0,2800.0,36,0.0,5.0,0.0,7.0,0.0008759538815220146,7.937731775260108,0.0,3378,0,0,1,0,0,0,0,1,0,1,0
2977,5.32,13.58,697.0,110000.0,12000.0,36,52.4,1.0,0.0,17.0,0.0032852428614285325,9.392745258631441,9.848291917068178,3774,0,0,0,0,0,0,0,1,0,0,0
8374,13.67,27.11,677.0,70000.0,30000.0,36,86.6,2.0,0.0,12.0,0.014578791731546692,10.308985993422082,10.310451536768028,4383,0,1,0,0,0,0,0,1,0,1,0
5754,14.85,22.68,677.0,150000.0,27000.0,60,80.6,0.0,0.0,18.0,0.00426803821307858,10.203629181337648,10.221213746336286,4108,0,1,0,0,0,0,0,0,0,0,0
7806,17.57,26.38,712.0,95000.0,2500.0,36,15.2,1.0,1.0,18.0,0.0009457795181103357,7.824445930877618,8.855663430700123,5051,0,0,1,0,0,0,0,0,1,0,0
3979,12.88,13.81,682.0,49500.0,5000.0,36,13.2,1.0,0.0,7.0,0.0033977091371891477,8.517393171418904,7.132497551660044,7214,0,1,0,0,0,0,1,0,0,1,0
2031,15.77,13.79,687.0,180000.0,30000.0,36,77.5,0.0,2.0,9.0,0.00584057866345187,10.308985993422082,12.04314186652815,8888,0,0,1,0,0,0,1,0,0,1,0
9992,9.17,15.67,687.0,55000.0,5000.0,36,38.1,1.0,0.0,24.0,0.0028981291249250015,8.517393171418904,9.453286550586572,5388,1,0,0,0,0,0,0,1,0,1,0
7718,21.99,19.24,692.0,99829.0,2500.0,36,66.4,1.0,0.0,10.0,0.0009563257537814284,7.824445930877618,9.00859131751613,6209,0,0,0,0,1,0,0,0,0,1,0
5721,9.17,26.37,672.0,100000.0,20000.0,36,35.0,0.0,0.0,23.0,0.006375736242637574,9.903537551286169,10.136462615763627,3470,1,0,0,0,0,0,0,0,0,0,0
3370,13.44,10.9,742.0,120000.0,35000.0,60,30.4,2.0,0.0,12.0,0.006702194148382096,10.463131911491967,9.518486617560317,7884,0,1,0,0,0,0,0,0,0,1,0
5226,21.48,39.44,662.0,50000.0,23000.0,60,40.8,1.0,2.0,10.0,0.01256894862102758,10.043292972227004,9.254739959272866,3590,0,0,0,1,0,0,0,1,0,1,0
3279,21.48,20.14,712.0,84000.0,26475.0,60,76.6,0.0,0.0,8.0,0.008611921286651348,10.183993941238812,9.87194528452625,2891,0,0,0,1,0,0,0,1,0,1,0
7434,13.67,16.0,697.0,190000.0,35000.0,36,92.5,0.0,0.0,15.0,0.006266388071641728,10.463131911491967,12.102532693861797,8065,0,1,0,0,0,0,0,0,0,1,0
6929,9.17,6.17,662.0,120000.0,10000.0,36,83.2,0.0,1.0,10.0,0.0026565611953233725,9.210440366976515,9.06589246761031,2221,1,0,0,0,0,0,0,1,0,0,0
50,9.17,21.34,682.0,69000.0,11000.0,36,84.8,1.0,0.0,9.0,0.005082100259416531,9.305741456739435,9.004299728561636,4108,1,0,0,0,0,0,0,0,0,0,0
8354,16.55,24.0,662.0,33000.0,2500.0,36,69.5,0.0,0.0,7.0,0.0026841610860276963,7.824445930877618,9.04617302576227,4383,0,0,1,0,0,0,0,0,0,1,0
7512,11.99,14.2,707.0,112000.0,35000.0,36,78.0,0.0,0.0,6.0,0.010377943054079873,10.463131911491967,10.291195939055033,3774,0,1,0,0,0,0,0,1,1,0,0
7200,23.99,34.43,677.0,64000.0,26600.0,60,80.2,1.0,0.0,16.0,0.011954188215809129,10.188704088048116,10.292382802315128,3743,0,0,0,0,1,0,0,1,1,0,0
7125,13.99,8.7,692.0,105000.0,20000.0,60,62.8,0.0,0.0,15.0,0.004431100656184227,9.903537551286169,10.023490344930824,4809,0,1,0,0,0,0,0,1,1,0,0
5855,12.88,18.05,682.0,80000.0,5000.0,36,44.5,1.0,0.0,18.0,0.002102348720640992,8.517393171418904,9.389323027504622,8096,0,1,0,0,0,0,1,0,1,0,0
580,10.78,22.99,672.0,70000.0,30000.0,36,73.9,0.0,0.0,11.0,0.013986085913058385,10.308985993422082,10.420583476815477,6392,1,0,0,0,0,0,0,0,1,0,0
4774,9.17,9.05,682.0,70000.0,18000.0,36,63.0,0.0,0.0,9.0,0.008197454322081113,9.798182590890704,9.921229234012285,3986,1,0,0,0,0,0,0,0,0,1,0
2408,10.78,17.4,662.0,70000.0,8400.0,36,25.5,2.0,0.0,12.0,0.003916229768146169,9.036106025364846,8.882391706295847,2678,1,0,0,0,0,0,0,0,0,1,0
97,7.49,25.65,717.0,75000.0,18000.0,36,33.2,1.0,0.0,12.0,0.007464300475993654,9.798182590890704,8.95660873889395,5388,0,0,0,0,0,0,0,0,0,0,0
1687,11.48,20.06,722.0,46000.0,14400.0,60,37.1,0.0,0.0,17.0,0.006881372144083825,9.575052927597381,8.70267641154777,2525,1,0,0,0,0,0,0,0,0,0,0
4852,8.49,20.12,667.0,30000.0,12000.0,36,92.1,0.0,1.0,7.0,0.01262491250291657,9.392745258631441,9.513920399580735,7549,1,0,0,0,0,0,0,1,0,1,0
619,7.49,15.15,767.0,107000.0,24000.0,36,34.8,0.0,0.0,13.0,0.006976009570004019,10.085850775128717,10.068790104160488,11475,0,0,0,0,0,0,0,1,1,0,0
2872,5.32,6.65,812.0,134000.0,12000.0,36,13.5,0.0,0.0,6.0,0.0026968455459287616,9.392745258631441,10.601099750055232,6178,0,0,0,0,0,0,0,0,0,0,0
893,12.88,13.21,672.0,94000.0,15000.0,36,52.0,5.0,0.0,19.0,0.005367496090467123,9.61587214452889,9.344171719609703,6574,0,1,0,0,0,0,0,0,1,0,0
3243,16.59,15.68,662.0,87000.0,23650.0,60,58.5,0.0,0.0,15.0,0.00669612992954104,10.071160676324263,9.181632207839439,7458,0,0,1,0,0,0,0,1,0,0,0
2105,9.8,26.26,722.0,32000.0,7000.0,36,28.5,1.0,0.0,10.0,0.007037905065466704,8.853808274977197,8.496378051702317,5051,1,0,0,0,0,0,0,1,0,0,0
3955,12.88,29.13,667.0,120000.0,18000.0,36,73.7,0.0,5.0,9.0,0.005045457954517046,9.798182590890704,12.666215314929033,14213,0,1,0,0,0,0,0,0,0,1,0
6382,16.59,17.26,677.0,65000.0,10000.0,36,60.7,1.0,0.0,10.0,0.005453762249811541,9.210440366976515,8.996404301412886,4383,0,0,1,0,0,0,0,0,0,1,0
4859,9.17,18.36,667.0,42000.0,8400.0,36,60.2,0.0,0.0,11.0,0.006375800576176758,9.036106025364846,8.585972706811063,5023,1,0,0,0,0,0,0,1,1,0,0
5327,11.99,12.48,672.0,50000.0,15000.0,60,39.6,0.0,0.0,17.0,0.006671866562668747,9.61587214452889,9.581490049669226,4597,0,1,0,0,0,0,0,1,0,0,0
7820,17.57,9.54,667.0,118000.0,26400.0,60,16.8,0.0,0.0,7.0,0.005629020093050059,10.181157167204903,7.988542982737695,4170,0,0,1,0,0,0,0,1,1,0,0
9236,11.22,6.92,762.0,350000.0,30000.0,36,20.3,0.0,0.0,4.0,0.0028151062425535926,10.308985993422082,8.02322468471667,4505,1,0,0,0,0,0,0,1,1,0,0
9500,13.18,29.64,777.0,13200.0,4750.0,36,1.1,0.0,0.0,13.0,0.012155139762139233,8.46611040118692,5.438079308923196,11779,0,1,0,0,0,0,0,1,0,0,0
454,7.91,28.73,687.0,77000.0,11000.0,36,60.3,0.0,2.0,11.0,0.004470721159465461,9.305741456739435,9.298351249298896,4292,0,0,0,0,0,0,0,0,0,0,0
2364,9.17,23.15,697.0,85000.0,28000.0,60,26.4,0.0,0.0,44.0,0.006865213350431171,10.239995502805314,10.069806751852576,6270,1,0,0,0,0,0,0,1,0,0,0
998,11.99,21.15,722.0,37000.0,5500.0,36,81.0,0.0,0.0,7.0,0.004936623334504473,8.612685172875457,8.685246776412487,4809,0,1,0,0,0,0,0,1,1,0,0
5316,12.88,16.63,697.0,36000.0,5000.0,36,14.6,0.0,0.0,5.0,0.004671814671814671,8.517393171418904,7.1808311990445555,7973,0,1,0,0,0,0,0,1,1,0,0
3947,5.32,0.75,707.0,80000.0,5000.0,36,13.3,1.0,0.0,7.0,0.001882226472169098,8.517393171418904,7.496652438168283,4474,0,0,0,0,0,0,0,1,1,0,0
7563,8.38,22.2,677.0,61000.0,10000.0,36,74.4,0.0,0.0,10.0,0.005165816953820429,9.210440366976515,10.300382709961225,2525,1,0,0,0,0,0,0,1,1,0,0
302,9.8,18.91,807.0,36500.0,12000.0,60,26.5,0.0,0.0,10.0,0.006952960192871428,9.392745258631441,8.689632748355741,13027,1,0,0,0,0,0,0,0,0,0,0
6068,15.77,24.05,697.0,79950.0,15000.0,60,41.8,0.0,0.0,16.0,0.004539655539017648,9.61587214452889,8.443546651247939,4931,0,0,1,0,0,0,0,1,0,1,0
665,19.48,7.04,662.0,240000.0,6600.0,36,18.0,3.0,2.0,10.0,0.0010147457718926172,8.79497643168877,7.380879035564116,4870,0,0,0,1,0,0,0,0,1,0,0
347,6.49,15.57,732.0,84000.0,9100.0,36,21.7,0.0,0.0,12.0,0.0033198414304591614,9.116139576577355,9.060795734696164,3378,0,0,0,0,0,0,0,1,0,0,0
5546,5.32,8.68,782.0,60000.0,5000.0,36,2.2,1.0,0.0,15.0,0.0025096248395860073,8.517393171418904,7.60489448081162,4536,0,0,0,0,0,0,0,1,0,0,0
7885,12.59,21.38,662.0,65000.0,6000.0,36,37.2,1.0,0.0,25.0,0.0030921062752880726,8.699681400989512,9.140561477368266,8919,0,1,0,0,0,0,0,1,0,1,0
1046,23.13,39.23,682.0,40000.0,17600.0,36,94.6,1.0,0.0,13.0,0.01706182345441364,9.775710997593968,10.490384933253363,10227,0,0,0,0,1,0,0,1,0,1,0
2889,14.85,9.33,677.0,125000.0,10000.0,60,49.7,1.0,1.0,18.0,0.0018969448244414045,9.210440366976515,10.29728485577661,5416,0,1,0,0,0,0,0,0,0,0,0
260,6.49,16.32,697.0,70000.0,14400.0,36,74.8,1.0,0.0,21.0,0.006304052799245725,9.575052927597381,9.578242059529382,4536,0,0,0,0,0,0,0,0,0,0,0
7325,8.38,10.88,752.0,78000.0,10000.0,36,17.6,1.0,0.0,5.0,0.004039948205792234,9.210440366976515,8.506536611227709,5692,1,0,0,0,0,0,0,0,0,0,0
4345,14.85,20.48,727.0,60000.0,25000.0,60,40.7,1.0,0.0,11.0,0.009879668672188795,10.12667110305036,9.592877975440642,4170,0,1,0,0,0,0,0,0,0,0,0
8562,11.99,7.45,682.0,82994.0,23000.0,60,76.7,0.0,1.0,10.0,0.006163142357973371,10.043292972227004,9.860893154903707,10622,0,1,0,0,0,0,0,0,0,0,0
4377,14.85,12.05,682.0,22200.0,6000.0,36,21.6,1.0,0.0,9.0,0.009349128417638845,8.699681400989512,7.605890001053121,4717,0,1,0,0,0,0,0,1,1,0,0
5092,7.49,21.15,757.0,56000.0,25000.0,36,18.4,0.0,0.0,19.0,0.01388457348975911,10.12667110305036,9.864330837334935,9161,0,0,0,0,0,0,1,0,1,0,0
6371,7.91,16.41,697.0,42200.0,8150.0,36,54.2,0.0,0.0,11.0,0.006043932608232033,9.005895898094456,9.616538544660175,5569,0,0,0,0,0,0,0,0,0,1,0
6467,11.99,27.66,717.0,96000.0,30250.0,36,54.2,1.0,0.0,12.0,0.010464370162810804,10.317284520763828,9.72663103517323,10836,0,1,0,0,0,0,0,0,0,0,0
6700,17.27,24.19,672.0,70000.0,28750.0,36,86.5,0.0,0.0,12.0,0.014698218596877189,10.266427828229292,10.370643380642724,4658,0,0,1,0,0,0,0,0,1,0,0
2284,9.8,29.02,692.0,54500.0,7750.0,36,26.9,3.0,0.0,7.0,0.00457514541017596,8.955577146281511,7.699842407396986,13879,1,0,0,0,0,0,0,0,1,0,0
3661,5.32,15.74,772.0,165000.0,20000.0,36,27.0,0.0,0.0,12.0,0.0036502809073884397,9.903537551286169,9.555347511047232,9192,0,0,0,0,0,0,0,0,0,0,0
4165,11.48,20.4,732.0,25000.0,11500.0,36,5.1,0.0,0.0,6.0,0.01516419343226271,9.350189267092581,6.265301212737709,3256,1,0,0,0,0,0,0,1,0,0,0
8400,6.24,16.91,682.0,56000.0,13000.0,36,66.1,0.0,0.0,23.0,0.007087552007999857,9.472781556562168,9.724001970561382,5388,0,0,0,0,0,0,0,0,1,0,0
5532,9.8,19.43,707.0,40000.0,10000.0,36,53.7,0.0,0.0,10.0,0.008043298917527062,9.210440366976515,8.646113971483077,4505,1,0,0,0,0,0,0,0,0,1,0
7976,11.99,26.73,692.0,76000.0,6000.0,36,42.5,1.0,0.0,21.0,0.0026218076077946344,8.699681400989512,9.313077449427295,6543,0,1,0,0,0,0,0,0,1,0,0
6437,11.48,13.06,662.0,89512.0,2600.0,36,71.2,0.0,1.0,9.0,0.0009576262665758047,7.8636512654486515,8.343077871169381,5204,1,0,0,0,0,0,0,1,0,1,0
5490,24.24,20.5,667.0,65000.0,16800.0,60,12.9,4.0,0.0,18.0,0.007471423516561283,9.729193687429403,8.16337131645991,4078,0,0,0,0,1,0,0,1,0,1,0
6321,7.91,13.32,682.0,48000.0,9500.0,36,64.6,0.0,0.0,10.0,0.006193829295223016,9.159152335206748,9.138844370271112,8035,0,0,0,0,0,0,0,0,0,1,0
4441,15.77,21.15,712.0,40000.0,19200.0,36,15.6,1.0,0.0,17.0,0.01682057948551286,9.862717639992916,8.62173337069016,5113,0,0,1,0,0,0,0,1,0,0,0
2613,11.99,25.68,662.0,45000.0,12000.0,36,88.8,1.0,0.0,9.0,0.008855803204373236,9.392745258631441,9.435242376305256,2191,0,1,0,0,0,0,0,1,1,0,0
3131,21.48,16.84,702.0,65000.0,25000.0,60,47.9,0.0,1.0,5.0,0.01050922293503177,10.12667110305036,6.761572768804055,3743,0,0,0,1,0,0,0,1,0,1,0
3215,10.78,21.4,717.0,70000.0,16650.0,36,39.1,0.0,1.0,10.0,0.007762317681175983,9.720225553665117,9.333707785926466,9557,1,0,0,0,0,0,1,0,0,0,0
2117,11.48,33.81,677.0,45000.0,15000.0,36,51.6,0.0,0.0,14.0,0.010988644696784516,9.61587214452889,8.919988070968522,5327,1,0,0,0,0,0,1,0,1,0,0
2381,15.77,30.15,687.0,55000.0,5000.0,36,35.1,1.0,0.0,8.0,0.0031857602589043833,8.517393171418904,8.025516386489008,7000,0,0,1,0,0,0,0,0,1,0,0
6146,13.44,30.77,697.0,36504.0,8000.0,36,92.9,1.0,0.0,5.0,0.007430762909190522,8.987321812850123,8.73681053295389,5416,0,1,0,0,0,0,0,1,1,0,0
9525,7.26,10.78,717.0,70000.0,15000.0,36,63.4,0.0,0.0,8.0,0.006642047970743275,9.61587214452889,9.67161854490356,7761,0,0,0,0,0,0,0,0,1,0,0
395,8.49,7.04,697.0,175000.0,17400.0,60,32.1,0.0,0.0,6.0,0.002039474060148228,9.764282954815577,8.022568946988255,5874,1,0,0,0,0,0,0,0,1,0,0
4717,21.48,24.68,662.0,40500.0,9225.0,36,32.7,3.0,0.0,10.0,0.008637811412063899,9.129780864117766,7.976938756959434,4566,0,0,0,1,0,0,0,1,0,1,0
5988,11.48,15.04,697.0,75000.0,6100.0,36,41.0,3.0,1.0,15.0,0.0026812975826988974,8.716207971151853,9.393245092030718,7731,1,0,0,0,0,0,0,0,1,0,0
2874,6.49,21.62,692.0,75000.0,20000.0,36,49.8,0.0,0.0,13.0,0.008171757709897202,9.903537551286169,9.953515046135776,6300,0,0,0,0,0,0,1,0,0,0,0
8406,13.18,10.86,662.0,60000.0,15000.0,60,97.9,0.0,2.0,6.0,0.0057112381460309,9.61587214452889,9.62747051161485,5204,0,1,0,0,0,0,0,0,1,0,0
7497,11.22,8.74,682.0,85000.0,20000.0,36,44.7,0.0,0.0,9.0,0.007727673792073035,9.903537551286169,9.263786347681808,4627,1,0,0,0,0,0,0,1,0,0,0
6784,5.32,19.89,732.0,74500.0,9600.0,36,13.1,0.0,0.0,13.0,0.0038806190520932608,9.169622538697624,9.004545458996585,7366,0,0,0,0,0,0,0,0,1,0,0
5717,15.77,6.06,677.0,33500.0,12000.0,60,65.4,0.0,0.0,5.0,0.008667203964060774,9.392745258631441,8.765614549914716,5508,0,0,1,0,0,0,0,1,0,1,0
6025,13.44,12.29,692.0,80256.0,21000.0,60,78.2,0.0,0.0,9.0,0.006012684251840961,9.952325334619427,10.220376423535848,7823,0,1,0,0,0,0,0,1,0,0,0
8632,9.17,9.54,707.0,102000.0,12000.0,36,26.8,1.0,1.0,15.0,0.003750453426927187,9.392745258631441,9.185842740375783,8188,1,0,0,0,0,0,0,0,0,1,0
674,24.24,16.82,677.0,117000.0,35000.0,60,59.7,1.0,0.0,15.0,0.008647532927069,10.463131911491967,9.91036385647556,5023,0,0,0,0,1,0,0,0,1,0,0
2026,21.48,15.89,667.0,50000.0,14825.0,60,38.0,2.0,0.0,9.0,0.008101437971240575,9.604137675216665,7.811568489345179,3955,0,0,0,1,0,0,0,0,0,0,0
1270,17.97,35.19,697.0,36180.0,16275.0,60,33.0,1.0,1.0,7.0,0.011415383764959508,9.697446909121581,8.657476736863293,4992,0,0,1,0,0,0,0,1,0,1,0
60,13.44,9.6,672.0,42000.0,16000.0,60,44.8,0.0,0.0,29.0,0.008753839194304898,9.680406499268875,9.378816521948083,4992,0,1,0,0,0,0,0,1,0,0,0
4579,9.17,9.81,682.0,80000.0,9000.0,36,42.0,0.0,0.0,21.0,0.003586455169310384,9.105090961257085,9.416947954650293,4139,1,0,0,0,0,0,0,1,0,0,0
1704,17.27,20.72,672.0,34800.0,7200.0,36,30.5,0.0,0.0,7.0,0.007404097583402776,8.881975184248866,8.610501368549889,4627,0,0,1,0,0,0,0,1,1,0,0
1192,8.49,28.11,707.0,38000.0,2500.0,36,30.9,0.0,0.0,10.0,0.0020765243019920526,7.824445930877618,8.03722003113301,3955,1,0,0,0,0,0,0,0,0,0,0
5201,14.85,20.01,667.0,70000.0,6275.0,36,53.0,1.0,1.0,7.0,0.003100955700632848,8.744488113852922,8.017637159908478,3866,0,1,0,0,0,0,0,1,1,0,0
668,13.99,26.9,702.0,65000.0,26250.0,60,45.0,1.0,0.0,11.0,0.009394624698081567,10.17545936253226,9.341544057591527,3166,0,1,0,0,0,0,0,0,0,1,0
2435,7.91,23.06,707.0,65000.0,6000.0,36,57.6,0.0,0.0,14.0,0.0028887247888494025,8.699681400989512,9.906682443432647,5327,0,0,0,0,0,0,0,0,0,0,0
6584,5.32,17.65,797.0,80000.0,11200.0,36,21.2,0.0,0.0,11.0,0.004216072299096261,9.32375833901174,9.288134399416203,5539,0,0,0,0,0,0,0,0,0,0,0
1286,15.77,17.71,677.0,66000.0,5250.0,36,73.1,1.0,2.0,6.0,0.0027875335222193602,8.566173813637858,9.506585675088452,7335,0,0,1,0,0,0,0,0,0,0,0
6514,13.44,22.39,687.0,23000.0,10575.0,36,59.9,0.0,0.0,10.0,0.015588887439676536,9.266342562091467,9.386140711779872,3713,0,1,0,0,0,0,0,1,0,1,0
7545,13.18,37.01,662.0,75000.0,5000.0,36,60.5,0.0,0.0,26.0,0.0022521033052892627,8.517393171418904,10.086350629348313,4566,0,1,0,0,0,0,0,0,0,0,0
7579,12.59,21.08,757.0,85000.0,20000.0,60,35.9,0.0,0.0,9.0,0.005304408183433136,9.903537551286169,8.991686725934825,4474,0,1,0,0,0,0,0,1,0,1,0
587,13.99,19.74,682.0,80000.0,8000.0,36,36.6,1.0,0.0,11.0,0.003417332283346458,8.987321812850123,8.82173238093444,5082,0,1,0,0,0,0,0,0,0,0,0
7317,17.86,28.92,672.0,50000.0,23000.0,60,63.2,1.0,0.0,10.0,0.011645767084658306,10.043292972227004,9.414015640094995,3225,0,0,1,0,0,0,0,0,1,0,0
